id.establecimientos;razon.social;nombre.sucursal;direccion;ccz;barrio;cajas;cadena;long;lat;ciudad;depto;id.depto;localidad;superficie (m2)
778;BOWEREY SA;KINKO 10;Bvar. España 2759 esq. Jose Ellauri 10;NULL;Pocitos;2;Kinko;-34,9139214;-56,1531876;Montevideo;Montevideo;1;1020;NULL
779;BOWEREY SA;KINKO 11;Ramon Anador 3842 esq. Propios 11;NULL;Buceo;2;Kinko;-34,893242;-56,1302699;Montevideo;Montevideo;1;1020;NULL
780;BOWEREY SA;KINKO 12;Av. Brasil 2501 esq. Simon Bolivar 12;NULL;Pocitos;2;Kinko;-34,9070161;-56,1597814;Montevideo;Montevideo;1;1020;NULL
781;BOWEREY SA;KINKO 13;Sarmiento 2471 esq. Obligado 13;NULL;Parque Rodó;2;Kinko;-34,9143771;-56,1593981;Montevideo;Montevideo;1;1020;NULL
782;BOWEREY SA;KINKO 14;Hipolito Yrigoyen 1599 esq. Av Gral. Rivera 14;NULL;Pocitos;2;Kinko;-34,8913317;-56,108974;Montevideo;Montevideo;1;1020;NULL
783;BOWEREY SA;KINKO 15;Jose Ellauri 548 esq. Blanca del Tabare 15;NULL;Punta Carretas;2;Kinko;-34,9206163;-56,1569381;Montevideo;Montevideo;1;1020;NULL
784;BOWEREY SA;KINKO 16;Soriano 1001 esq. Julio Herrera y Obes 16;NULL;Centro;2;Kinko;-34,90792;-56,194457;Montevideo;Montevideo;1;1020;NULL
785;BOWEREY SA;KINKO 17;Av Guillermo Perez Butler, M214, S16 esq. Santa Elena 17;NULL;Interior;2;Kinko;-34,803946;-55,905994;El Pinar;Canelones;3;3828;NULL
786;BOWEREY SA;KINKO 18;Soriano 1441 esq. Barrios Amorin 18;NULL;Centro;2;Kinko;-34,90728543;-56,18467464;Montevideo;Montevideo;1;1020;NULL
787;BOWEREY SA;KINKO 19;Rincon 605 esq. Juan Carlos Gomez 19;NULL;Ciudad Vieja;2;Kinko;-34,9059382;-56,2031283;Montevideo;Montevideo;1;1020;NULL
788;BOWEREY SA;KINKO 20;Gral Maximo Tajes 6514 esq. Cooper 20;NULL;Carrasco;2;Kinko;-34,8767086;-56,0671905;Montevideo;Montevideo;1;1020;NULL
789;BOWEREY SA;KINKO 21;Av. Italia 2956 esq. Las Heras 21;NULL;Parque Batlle;2;Kinko;-34,8898312;-56,1501217;Montevideo;Montevideo;1;1020;NULL
790;BOWEREY SA;KINKO 22;Gral. Maximo Tajes 7424 esq. Patrick Kelly 22;NULL;Carrasco;2;Kinko;-34,8748228;-56,04330317;Montevideo;Montevideo;1;1020;NULL
791;BOWEREY SA;KINKO 23;Julio Herrera y Obes 1373 esq. 18 de Julio 23;NULL;Centro;2;Kinko;-34,9057184;-56,1949042;Montevideo;Montevideo;1;1020;NULL
792;BOWEREY SA;KINKO 24;Avda General Ponce 1347 esq. Av. Gral. Rivera 24;NULL;Pocitos;2;Kinko;-34,9031864;-56,161661;Montevideo;Montevideo;1;1020;NULL
793;BOWEREY SA;KINKO 25;Estero Bellaco 2846 esq. Humaita 25;NULL;La Blanqueada;2;Kinko;-34,8890239;-56,15741;Montevideo;Montevideo;1;1020;NULL
794;BOWEREY SA;KINKO 26;Av Doctor Americo Ricaldoni 2854 esq. Alarcon 26;NULL;Parque Batlle;2;Kinko;-34,8988217;-56,1541147;Montevideo;Montevideo;1;1020;NULL
795;BOWEREY SA;KINKO 27;Luis de la Torre 450 esq. Joaquin Nuñez 27;NULL;Punta Carretas;2;Kinko;-34,9201271;-56,1610898;Montevideo;Montevideo;1;1020;NULL
796;BOWEREY SA;KINKO 28;Colonia 1330 esq. Ejido 28;NULL;Centro;2;Kinko;-34,9047217;-56,1874638;Montevideo;Montevideo;1;1020;NULL
797;BOWEREY SA;KINKO 29;Blvr. Gral Artigas 816 esq. 21 de Septiembre 29;NULL;Parque Rodó;2;Kinko;-34,9136882;-56,1627911;Montevideo;Montevideo;1;1020;NULL
798;USSEL S.A.;Frog 13;Carlos Quijano  1303;NULL;Centro;2;Frog;-34,906652;-56,1890833;Montevideo;Montevideo;1;1020;NULL
799;USSEL S.A.;Frog 15;Constituyente  1788;NULL;Cordón;4;Frog;-34,9067402;-56,1778556;Montevideo;Montevideo;1;1020;NULL
800;USSEL S.A.;Frog 16;8 de Octubre   3926;NULL;Unión;3;Frog;-34,8733047;-56,1372654;Montevideo;Montevideo;1;1020;NULL
801;USSEL S.A.;Frog 17;Av. Italia  6446;NULL;Carrasco;3;Frog;-34,878454;-56,068073;Montevideo;Montevideo;1;1020;NULL
802;USSEL S.A.;Frog 18;Ferrer Serra 2023;NULL;Tres Cruces;3;Frog;-34,895284;-56,174059;Montevideo;Montevideo;1;1020;NULL
803;USSEL S.A.;Frog 19;Ing. Luis Ponce 1486;NULL;Parque Batlle;3;Frog;-34,9007131;-56,1597392;Montevideo;Montevideo;1;1020;NULL
804;USSEL S.A.;Frog 20;Estanislao Lopez 4762;NULL;Malvín;4;Frog;-34,8882015;-56,106276;Montevideo;Montevideo;1;1020;NULL
805;USSEL S.A.;Frog 21;María Espinola  1606;NULL;Punta Gorda;3;Frog;-34,8884579;-56,0843312;Montevideo;Montevideo;1;1020;NULL
806;USSEL S.A.;Frog 22;Av. Bolivia  1595;NULL;Carrasco;3;Frog;-34,89187291;-56,07127078;Montevideo;Montevideo;1;1020;NULL
807;USSEL S.A.;Frog 23;Av. Brasil  2365;NULL;Pocitos;4;Frog;-34,90600539;-56,16311266;Montevideo;Montevideo;1;1020;NULL
808;Alijor SRL;FarmaGlobal 1;Solano Antuña 2752;NULL;Trouville;1;FarmaGlobal;-34,918413;-56,153728;Montevideo;Montevideo;1;1020;NULL
809;Roenca LTDA;FarmaGlobal 2;Jaime Zudañez 2805;NULL;Trouville;1;FarmaGlobal;-34,9163911;-56,1520421;Montevideo;Montevideo;1;1020;NULL
810;Nabel SRL;FarmaGlobal 3;21 de setiembre 2753;NULL;Punta Carretas;1;FarmaGlobal;-34,9175787;-56,1572401;Montevideo;Montevideo;1;1020;NULL
811;Fioreste SRL;FarmaGlobal 4;Av Brasil  2946;NULL;Pocitos;1;FarmaGlobal;-34,9113796;-56,1519681;Montevideo;Montevideo;1;1020;NULL
812;Segada SRL;FarmaGlobal 5;Ellauri 868;NULL;Trouville;1;FarmaGlobal;-34,9147621;-56,1534529;Montevideo;Montevideo;1;1020;NULL
813;Farmi LTDA;FarmaGlobal 6;Av Brasil 3077;NULL;Pocitos;1;FarmaGlobal;-34,9133707;-56,1497509;Montevideo;Montevideo;1;1020;NULL
814;Arcadia SRL;FarmaGlobal 7;21 de Setiembre 3076;NULL;Trouville;1;FarmaGlobal;-34,9201801;-56,1509387;Montevideo;Montevideo;1;1020;NULL
815;Farmacia Cranwell SA;FarmaGlobal 8;Masini 3379;NULL;Pocitos;1;FarmaGlobal;-34,9120735;-56,1479158;Montevideo;Montevideo;1;1020;NULL
816;Brocas SA;FarmaGlobal 9;Rivera 2690;NULL;Parque Batlle;1;FarmaGlobal;-34,9032667;-56,156407;Montevideo;Montevideo;1;1020;NULL
817;16 de diciembre srl;FarmaGlobal 10;Luis Alberto Herrera 1205;NULL;Pocitos;1;FarmaGlobal;-34,9055323;-56,1371219;Montevideo;Montevideo;1;1020;NULL
818;Farmacia la española srl;FarmaGlobal 11;Giannatasio  21500;NULL;Interior;1;FarmaGlobal;-34,810584;-55,937609;Lagomar;Canelones;3;3831;NULL
819;Quintela ltda;FarmaGlobal 12;Av Italia 2941;NULL;La Blanqueada;1;FarmaGlobal;-34,8900331;-56,1509527;Montevideo;Montevideo;1;1020;NULL
820;Farmacia este II srl;FarmaGlobal 13;Artigas 22;NULL;Interior;1;FarmaGlobal;-34,7380321;-56,09488065;Atlántida;Canelones;3;3621;NULL
821;notari y cia ltda;FarmaGlobal 14;Alfredo Baldomir 2353;NULL;Parque Rodó;1;FarmaGlobal;-34,9087996;-56,1631588;Montevideo;Montevideo;1;1020;NULL
822;gerymar srl;FarmaGlobal 15;Av Italia 3250;NULL;Parque Batlle;1;FarmaGlobal;-34,8878853;-56,1446578;Montevideo;Montevideo;1;1020;NULL
823;USSEL S.A.;Frog 5;Ellauri  668;NULL;Trouville;3;Frog;-34,9186621;-56,1557195;Montevideo;Montevideo;1;1020;NULL
831;MALBA TAHAN LTDA;MALBA TAHAN;Carlos de la Vega 5201 1;NULL;Nuevo París;6;Sin Cadena;-34,8459524;-56,2435984;Montevideo;Montevideo;1;1020;NULL
832;Galarina S.A.;PedidosYa Market Carrasco;Líbano 1428;NULL;Carrasco;1;PedidosYa;-34,8939111;-56,0713724;Montevideo;Montevideo;1;1020;NULL
833;Galarina S.A.;PedidosYa Market;Domingo Aramburú 2029 Bis 2029;NULL;La Blanqueada;1;PedidosYa;-34,8833263;-56,1733648;Montevideo;Montevideo;1;1020;NULL
834;Galarina S.A.;PedidosYa Market Centro;Gonzálo Ramírez  1382;NULL;Parque Rodó;1;PedidosYa;-34,9124243;-56,1853931;Montevideo;Montevideo;1;1020;NULL
835;Galarina S.A.;PedidosYa Market Pocitos;Rivera  2693;NULL;Pocitos;1;PedidosYa;-34,9030905;-56,1565055;Montevideo;Montevideo;1;1020;NULL
836;Supermercado El Palmar SRL;Supermercado El Palmar;19 de abril  0;NULL;Interior;5;Sin Cadena;-34,19847986;-53,85911101;Castillos;Rocha;14;14421;NULL
837;Polakof  y Cía.  S.A.;Super Eco Varela;Dr. Podestá Carnelli 0;NULL;Interior;2;El Dorado;-33,45550221;-54,53604063;José Pedro Varela;Lavalleja;9;9522;NULL
838;Polakof  y Cía.  S.A.;Winmart;Ruta 39, km. 7200 0;NULL;Interior;3;El Dorado;-34,88059718;-54,9491274;Maldonado;Maldonado;10;10320;100
842;Polakof  y Cía.  S.A.;El Dorado Mercedes;Colón y Gimenez;NULL;Interior;4;El Dorado;-33,24808554;-58,03092;Mercedes;Soriano;17;17220;400
843;Coboe S.A.;Bela 4;Gral Artigas 718;NULL;Interior;2;Farmashop;-34,72707291;-56,21345077;Las Piedras;Canelones;3;3221;60
844;Coboe S.A.;Bela 5;Juan Jose de Amezaga  1756;NULL;La Comercial;2;Farmashop;-34,88746;-56,18026;Montevideo;Montevideo;1;1020;86
845;Coboe S.A.;Bela 6;8 de Octubre  2190;NULL;Interior;2;Farmashop;-31,3853029;-57,9457648;Salto;Salto;15;15120;160
846;Coboe S.A.;Bela 7;Sarandí 917;NULL;Interior;2;Farmashop;-34,9068681;-54,9578569;Maldonado;Maldonado;10;10320;111
847;Polakof  y Cía.  S.A.;El Dorado Vialidad;Juana Carnenas esq. Maria Manduy;NULL;Interior;5;El Dorado;-34,8972772;-54,947808;Maldonado;Maldonado;10;10320;870
848;Coboe S.A.;Bela 8;Avenida General Eugenio Garzon  2003;NULL;Colón ;2;Farmashop;-34,80282116;-56,22394539;Montevideo;Montevideo;1;1020;243
849;Coboe S.A.;Bela 9;Fernandez Crespo  1696;NULL;Cordón;2;Farmashop;-34,89923941;-56,17669559;Montevideo;Montevideo;1;1020;140
850;Coboe S.A.;Farmashop 99;Jackson 1200;NULL;Palermo;1;Farmashop;-34,90739161;-56,17358959;Montevideo;Montevideo;1;1020;35
851;Coboe S.A.;Farmashop 100;19 de Abril 508;NULL;Interior;2;Farmashop;-33,99517033;-58,28411794;Carmelo;Colonia;5;5321;37
852; PEREZ VAROLI SILVIA TERESITA;Supermercado La Ranita;Domingo Arena 4470 10;NULL;Piedras Blancas;5;Sin Cadena;-34,818038;-56,144335;Montevideo;Montevideo;1;1020;1000
854;Coboe S.A.;Farmashop 105;25 de Mayo  572;NULL;Interior;2;Farmashop;-33,99517033;-58,28411794;Minas;Lavalleja;9;9220;72
857;Polakof  y Cía.  S.A.;El Dorado Melo;Castellanos casi Gral Muñoz 0;NULL;Interior;3;El Dorado;-32,3740905;-54,1602717;Melo;Cerro Largo;4;4220;800
858;Coboe S.A.;Farmashop 105;José Pedro Varela 552;NULL;Interior;2;Farmashop;-34,46366846;-57,83839381;Colonia del Sacramento;Colonia;5;5320;48
859;Coboe S.A.;Farmashop 107;tolentino gonzalez 376;NULL;Interior;2;Farmashop;-33,99517033;-58,28411794;Canelones;Canelones;3;3320;114
860;Polakof  y Cía.  S.A.;El Dorado Cardona;Libertad y Florencio Sánchez;NULL;Interior;4;El Dorado;-33,8731475;-57,3671342;Cardona;Soriano;17;17521;576
861;Polakof  y Cía.  S.A.;El Dorado Paso de los Toros 2;Florencio Sanchez 45100;NULL;Interior;2;El Dorado;-32,809521;-56,520627;Paso de los toros;Tacuarembó;18;18321;199
862;Coboe S.A.;Farmashop 106;José Pedro Ramirez  200;NULL;Interior;2;Farmashop;-34,48371498;-54,33359421;Rocha;Rocha;14;14320;110
868;Coboe S.A.;Farmashop 108;Colonia 1800;NULL;Cordón;2;Farmashop;-34,90148762;-56,17755926;Montevideo;Montevideo;1;1020;60
869;Coboe S.A.;Bela 10;Gral Artigas 863;NULL;Interior;2;Farmashop;-34,71738036;-55,96157975;Pando;Canelones;3;3322;226
870;Coboe S.A.;Bela 11;GIANNATASSIO 15000;NULL;Interior;2;Farmashop;-34,83745792;-55,98595298;Lagomar;Canelones;3;3831;213
871;Coboe S.A.;Bela 12;Camino Maldonado 6767;NULL;Punta de Rieles ;2;Farmashop;-34,8247235;-56,10251642;Montevideo;Montevideo;1;1020;185
872;Coboe S.A.;Bela 13;18 de julio 20400;NULL;Interior;2;Farmashop;-34,79254403;-54,91892732;San Carlos;Maldonado;10;10321;110
873;Coboe S.A.;Farmashop 101;Artigas 352;NULL;Interior;2;Farmashop;-33,376214;-56,526547;Durazno;Durazno;6;6220;60
874;Coboe S.A.;Farmashop 104;Luis Alberto de Herrera 4131;NULL;Prado ;5;Farmashop;-33,376214;-56,526547;Montevideo;Montevideo;1;1020;55
875;FARMASHOP;Farmashop 109;San José  1052;NULL;Centro;2;Farmashop;-34,9071144;-56,1933316;Montevideo;Montevideo;1;1020;121
876;FARMASHOP;Farmashop 110;Lizarza  678;NULL;Interior;2;Farmashop;-34,777044;-55,22551;Pan de Azúcar;Maldonado;10;10522;123
877;Polakof  y Cía.  S.A.;El Dorado Paysandú;Av. Boulevard Artigas y Horacio Meriggi s/N 0;NULL;Interior;5;El Dorado;-32,308379;-58,06968;Paysandú;Paysandú;11;11120;1200
878;Polakof  y Cía.  S.A.;El Dorado Fray Bentos;Zorrilla de San Martin entre Roberto Young y Enrique Beaulieu 0;NULL;Interior;4;El Dorado;-33,121415;-58,30487;Fray Bentos;Río Negro;12;12320;880
879;Polakof  y Cía.  S.A.;El Dorado Terra Bio;Dodera casi Ituzaingó 0;NULL;Interior;1;El Dorado;-34,907473;-54,95959;Maldonado;Maldonado;10;10320;66
880;FARMASHOP;Farmashop 111;Ellauri 411;NULL;Pocitos;2;Farmashop;-34,922497;-56,15888;Montevideo;Montevideo;1;1020;50
881;Ta Ta S.A.;TaTa - Paso de los Toros;Leandro Gomez 325;NULL;Interior;6;Ta - Ta;-32,81455;-56,50623;Paso de los toros;Tacuarembó;18;18321;564
882;Coboe S.A.;Farmashop 112;Av. Grito de Asencio 1751;NULL;Interior;2;Farmashop;-34,92249722;-56,15888036;Dolores;Soriano;17;17321;253
883;Ta Ta S.A.;TaTa - 21 de setiembre;21 de Setiembre 2738;NULL;Punta Carretas;3;Ta - Ta;-34,91728;-56,15783;Montevideo;Montevideo;1;1020;154
884;Coboe S.A.;Farmashop 113;Lezica  6394;NULL;Lezica ;2;Farmashop;-34,79576;-56,2484;Montevideo;Montevideo;1;1020;103
885;Caldiran S.A.;Supermercado Viter 2;Millán  5956;NULL;Conciliación;2;Sin Cadena;-34,82563;-56,24021;Montevideo;Montevideo;1;1020;240
886;Altamirano SRL;Supermercado 5 Estrellas 1;Altamirano  3246;NULL;Mercado Modelo;2;Supermercados 5 estrellas;-34,86947135;-56,16113804;Montevideo;Montevideo;1;1020;200
887;Altamirano SRL;Supermercado 5 Estrellas 2;General Flores  3342;NULL;Brazo Oriental;1;Supermercados 5 estrellas;-34,86748305;-56,17186822;Montevideo;Montevideo;1;1020;90
888;Altamirano SRL;Supermercado 5 Estrellas 3;8 de Octubre 3066;NULL;La Blanqueada;1;Supermercados 5 estrellas;-34,88291558;-56,15372609;Montevideo;Montevideo;1;1020;60
889;Altamirano SRL;Supermercado 5 Estrellas 4;Luis Alberto de Herrera 3444;NULL;Brazo Oriental;2;Supermercados 5 estrellas;-34,86773062;-56,1702267;Montevideo;Montevideo;1;1020;100
890;Altamirano SRL;Supermercado 5 Estrellas 5;Convención 1449;NULL;Centro;2;Supermercados 5 estrellas;-34,90449416;-56,19726605;Montevideo;Montevideo;1;1020;160
891;Altamirano SRL;Supermercado 5 Estrellas 6;Arellano 4034;NULL;Villa Española;2;Supermercados 5 estrellas;-34,86000587;-56,1446049;Montevideo;Montevideo;1;1020;80
892;Coboe S.A.;Farmashop 117;Av Jose Belloni 4371;NULL;Manga;2;Farmashop;-34,82396606;-56,14094175;Montevideo;Montevideo;1;1020;56
893;Henderson y Cia.  S.A.;Tienda Inglesa Libertad;Libertad 2475;NULL;Pocitos;6;Tienda Inglesa;-34,911634;-56,15968198;Montevideo;Montevideo;1;1020;433
894;Henderson y Cia.  S.A.;Tienda Inglesa Car One;Ruta Interbanearia y Camino de los Horneros;NULL;Interior;22;Tienda Inglesa;-34,81608469;-55,97961724;Altos la Tahona;Canelones;3;3997;4320
895;Polakof  y Cía.  S.A.;El Dorado Carmelo;Avda. José Batlle y Ordoñez y Ruta 21 0;NULL;Interior;8;El Dorado;-34,0149582;-58,2753563;Carmelo;Colonia;5;5321;757
896;Costa Verde SRL;Costa Verde ;25 de Agosto esquina Ituzaingó 1;NULL;Interior;5;Red Expres;-34,7678251;-55,6543078;Costa Azul;Canelones;3;3826;600
897;Gramar SRL;La Cueva;Rambla Florencio Sanchez y Diagonal 11 11;NULL;Interior;4;Red Expres;-34,7574652;-55,7016703;Parque del Plata;Canelones;3;3627;300
898;Supermercado Fuentes SRL;Super Fuentes;Juan Caruso 33 33;NULL;Interior;5;Red Expres;-34,7660359;-55,5895271;San Luis;Canelones;3;3834;500
899;Italplan S.A;Super K-53;Av. Treinta y Tres S.N esquina R. Mackinnon 1;NULL;Interior;4;Red Expres;-34,758663;-55,6764521;La Floresta;Canelones;3;3724;325
900;Minkely S.A; El Tano;Av. Artigas 1768 1768;NULL;Interior;4;Red Expres;-34,8523552;-55,2765026;Piriápolis;Maldonado;10;10523;300
901;Repetto & cia srl.;Super 2 Hermanos;Jose Enrique Rodo 205, Esq Aparicio Saravia 205;NULL;Interior;5;Red Expres;-34,5249947;-56,278136;Canelones;Canelones;3;3320;476
902;Repetto & cia srl.;Super San Ramon;Av. Batlle y Ordoñez 1545 1545;NULL;Interior;6;Red Expres;-34,292732;-55,9573009;San Ramón;Canelones;3;3422;393
903;Repetto & cia srl.;Santa Rosa;Tomas Berreta s/n esq Baltasar Brum 1;NULL;Interior;3;Red Expres;-34,5002411;-56,0404601;Santa Rosa;Canelones;3;3526;330
904;Lerna S.A;Super Uno;Ex Ruta 1, km. 28.5 1;NULL;Interior;4;Red Expres;-34,7671024;-56,3924088;Ciudad del Plata;San José;16;16824;530
905;Lerna S.A;Super Dos;Ex Ruta 1, km. 26 1;NULL;Interior;3;Red Expres;-34,7710507;-56,3850488;Ciudad del Plata;San José;16;16824;270
906;Clubel S.A;Hiperprecios;Camino de los Gauchos esq. Basilio Araujo 1;NULL;Interior;4;Red Expres;-34,9046894;-54,9435117;Maldonado;Maldonado;10;10320;300
907;Waytop S.A;Del sol;Roman Guerra 846 esq Florida 846;NULL;Interior;5;Red Expres;-34,9084904;-54,956456;Maldonado;Maldonado;10;10320;780
908;Kampante SRL;Kampante ;Uruguayana 3500 3500;NULL;Capurro ;3;Red Expres;-34,8700655;-56,2089082;Montevideo;Montevideo;1;1020;300
909;Ebizoy S.A.;Almenara mall;Ruta IB Km 22.500 Esq julia de Almenara 1;NULL;Interior;7;Red Expres;-34,8265896;-55,9973516;Ciudad de la Costa;Canelones;3;3831;900
910;Coboe S.A.;Farmashop 114;Av. Lezica 6326;NULL;Lezica;2;Farmashop;-34,79711669;-56,2468139;Montevideo;Montevideo;1;1020;55
911;Coboe S.A.;Farmashop 118;Uruguay esq. Rio Negro;NULL;Interior;2;Farmashop;-34,80104599;-55,92009938;Ciudad de la Costa;Canelones;3;3831;148
912;Coboe S.A.;Farmashop 102;18 de julio 372;NULL;Interior;2;Farmashop;-31,39232352;-57,96196318;Salto;Salto;15;15120;198
913;Coboe S.A.;Farmashop 115;Veracierto 2563;NULL;Maroñas;2;Farmashop;-34,8712967;-56,1173544;Montevideo;Montevideo;1;1020;181
914;Coboe S.A.;Farmashop 116;Luis A. de Herrera 1160;NULL;Interior;2;Farmashop;-34,28770933;-57,2323165;Nueva Helvecia;Colonia;5;5421;145
915;Coboe S.A.;Bela 14;Bvar. Artigas  1825;NULL;Tres Cruces;2;Farmashop;-34,89381003;-56,16634226;Montevideo;Montevideo;1;1020;170
916;Coboe S.A.;Farmashop 122;Av. Leandro Gomez y Manolo Lima 0;NULL;Interior;2;Farmashop;-34,90011054;-54,99282218;Maldonado;Maldonado;10;10320;57
917;Coboe S.A.;Farmashop 123;Ruta 39 y Luis Alberto de Herrera 0;NULL;Interior;2;Farmashop;-34,88134837;-54,95110846;Maldonado;Maldonado;10;10320;60
918;Coboe S.A.;Farmashop 124;Ruta interbalnearia KM 118 0;NULL;Interior;2;Farmashop;-34,8808555;-55,0505004;Punta Ballena;Maldonado;10;10956;55
919;Coboe S.A.;Bela 15;Av. Aparicio Saravia esquina Ituzaingo 0;NULL;Interior;2;Farmashop;-34,36761018;-55,23514367;Minas;Lavalleja;9;9220;153
920;Polakof  y Cía.  S.A.;El Dorado Ruta 39;Ruta 39 km 7 0;NULL;Interior;5;El Dorado;-34,87945569;-54,949701;Maldonado;Maldonado;10;10320;935
921;Polakof  y Cía.  S.A.;El Dorado Nueva Palmira;Argentina y José Enrique Rodó 0;NULL;Interior;5;El Dorado;-33,87366623;-58,40925223;Nueva Palmira;Colonia;5;5423;785
922;Polakof  y Cía.  S.A.;El Dorado Balneario Argentino;Calle 49 y Calle 25 0;NULL;Interior;4;El Dorado;-34,88933388;-54,79593859;Buenos Aires;Maldonado;10;10973;380
923;Coboe S.A.;Farmashop 120;Florida 784;NULL;Interior;2;Farmashop;-34,90827585;-54,95825387;Maldonado;Maldonado;10;10320;250
924;Coboe S.A.;Farmashop 119;Carlos Maria Ramirez 1851;NULL;Cerro;2;Farmashop;-34,87442148;-56,25423289;Montevideo;Montevideo;1;1020;100
925;Coboe S.A.;Farmashop 126;Av. Pablo Ríos 149;NULL;Interior;2;Farmashop;-31,72581106;-55,97235954;Tacuarembó;Tacuarembó;18;18220;70
926;Coboe S.A.;Farmashop 127;Wilson Ferreira Aldunate y José Enrique Rodó;NULL;Interior;2;Farmashop;-34,63766859;-56,62063337;Libertad;San José;16;16421;300
927;Domiral S.A.;Supermercado Imperio del Ete;Ruta Interbalnearia km 36,700;NULL;Interior;5;Sin Cadena;-34,7786296;-55,85719011;Pinamar;Canelones;3;3959;1000
929;Hipervital SAS;Central Mayorista;Av. Giannattasio km 22,200;NULL;Interior;10;Sin Cadena;-34,83268389;-55,97720287;Ciudad de la Costa;Canelones;3;3831;1000
930;Coboe S.A.;Farmashop 125;Avenida José B. y Ordoñez 0;NULL;Interior;2;Farmashop;-34,45652962;-57,83395744;Colonia del Sacramento;Colonia;5;5320;142
931;Coboe S.A.;Farmashop 121;Av. Pedragosa Sierra esq. Roosevelt 0;NULL;Interior;2;Farmashop;-34,94182165;-54,93072904;Punta del Este;Maldonado;10;10969;75
932;Polakof  y Cía.  S.A.;El Dorado San Jose;Ituzaingó entre Asamblea y Dr. Evaristo Ciganda;NULL;Interior;8;El Dorado;-34,3403725;-56,71559022;San José de Mayo;San José;16;16220;550
933;Mercados Devoto S.A.;Devoto Express Purriel;Purriel 3147;NULL;La Blanqueada;3;Devoto Express;-34,884078;-56,151276;Montevideo;Montevideo;1;1020;155
934;Mercados Devoto S.A.;Devoto Express Jose Ignacio;Ruta 10 km 183 y Los Lobos;NULL;Interior;2;Devoto Express;-34,835633;-54,643271;José Ignacio;Maldonado;10;10939;199
935;Supermercados Disco del Uruguay S.A.;Disco Plaza Italia;Av. Italia 4280;NULL;Malvín;17;Disco;-34,887473;-56,118051;Montevideo;Montevideo;1;1020;1730
936;Coboe S.A.;Farmashop 129;Av. Libertador 1953;NULL;Aguada;2;Farmashop;-34,89486162;-56,18904985;Montevideo;Montevideo;1;1020;38
937;Coboe S.A.;Farmashop 131;Av. Luis A. de Herrera;NULL;Interior;2;Farmashop;-34,34363817;-56,7082826;San José de Mayo;San José;16;16220;154
938;Polakof  y Cía.  S.A.;El Dorado Pablo de Maria;18 de Julio 2006;NULL;Cordón;5;El Dorado;-34,90085722;-56,17215321;Montevideo;Montevideo;1;1020;191
939;Alenstar S.A.;Pigalle 8 de Octubre;Av. 8 de octubre 2547;NULL;Tres Cruces;1;Pigalle;-34,8838279;-56,1669688;Montevideo;Montevideo;1;1020;30
940;Coboe S.A.;Farmashop 130;18 de Julio 841;NULL;Centro;2;Farmashop;-34,90633579;-56,19838393;Montevideo;Montevideo;1;1020;100
941;Polakof  y Cía.  S.A.;Supermercado El Dorado Yi;18 de julio y Yi;NULL;Centro;3;El Dorado;-34,9057767;-56,1891022;Montevideo;Montevideo;1;1020;155
942;Polakof  y Cía.  S.A.;El Dorado Plaza Matriz;Peatonal Sarandí 584 entre Juan Carlos Gomez e Ituzaingó ;NULL;Ciudad Vieja;5;El Dorado;-34,9071132;-56,20329903;Montevideo;Montevideo;1;1020;199
943;Polakof  y Cía.  S.A.;El Dorado Tristan Narvaja;18 de Julio 1807/ 1809 esq. Tristan Narvaja;NULL;Cordón;5;El Dorado;-34,90461288;-56,18261218;Montevideo;Montevideo;1;1020;199
944;Henderson y Cia.  S.A.;Tienda Inglesa Garibaldi;Garibaldi 2484;NULL;La Comercial;12;Tienda Inglesa;-34,8854733;-56,165151;Montevideo;Montevideo;1;1020;2226
945;Henderson y Cia.  S.A.;Tienda Inglesa Tower 18;18 de julio 1530;NULL;Centro;6;Tienda Inglesa;-34,90461288;-56,18261218;Montevideo;Montevideo;1;1020;975
946;Henderson y Cia.  S.A.;Tienda Inglesa Atlantico;Av. Roosevelt Parada 22;NULL;Interior;17;Tienda Inglesa;-34,91508276;-54,96087134;Punta del Este;Maldonado;10;10524;5081
947;Henderson y Cia.  S.A.;Tienda Inglesa Planeta;Av. Gral. Rivera 2336;NULL;Tres Cruces;11;Tienda Inglesa;-34,90269472;-56,16447508;Montevideo;Montevideo;1;1020;2758
948;Polakof  y Cía.  S.A.;El Dorado Medanos;Medanos y Paralela Sur;NULL;Interior;7;El Dorado;-34,8168;-55,948224;Ciudad de la Costa;Canelones;3;3831;333
949;Polakof  y Cía.  S.A.;Super San Jose;Paralela Sur y Congreso de Tres Cruces;NULL;Interior;2;El Dorado;-34,842138;-55,994897;Ciudad de la Costa;Canelones;3;3831;210
950;Macromercado Mayorista S.A.;Macromercado Las Piedras;Ruta 5 Km 22 22;NULL;Interior;16;Macromercado Mayorista;-34,73210367;-56,24813883;Las Piedras;Canelones;3;3221;2000
951;Polakof  y Cía.  S.A.;El Dorado Garibaldi;Garibaldi 2579 2579;NULL;La Comercial;10;El Dorado;-34,8865914;-56,1632094;Montevideo;Montevideo;1;1020;780
952;Coboe S.A.;Farmashop 132;Bv. Aparicio Saravia  4644;NULL;Peñarol;2;Farmashop;-34,826457;-56,2014227;Montevideo;Montevideo;1;1020;150
